Species,Trap,dayofyear,tmax_x,tmin_x,dewpoint_x,sealevel_x,resultdir_x,avgspeed_x,tmax_y,tmin_y,dewpoint_y,sealevel_y,resultdir_y,avgspeed_y,coollast7,coollast30,coollast90,preciplast30,preciplast90
2,38,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
6,41,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,44,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,44,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,45,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,46,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,47,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,49,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,51,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,55,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,55,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,56,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,61,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,62,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,63,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,64,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,65,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
6,65,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,70,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,71,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,71,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,71,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
6,71,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,77,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,77,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
6,77,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,79,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,82,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,87,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,87,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,88,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,89,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,89,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,92,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,92,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,93,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,93,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,98,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,98,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,100,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,100,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,104,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,104,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,105,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,108,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,111,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,112,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,112,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,113,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,113,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,116,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,120,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,121,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
6,121,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,123,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,128,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,129,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
6,129,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,130,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,131,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,133,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,134,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,134,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,135,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,136,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
6,136,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,138,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,139,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,140,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,140,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,141,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,143,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,143,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,143,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,144,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,147,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,147,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
2,148,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
3,148,238,83,59,58,29.98,26,3.3,83,61,58,29.97,20,3.4,55.0,242.0,577.0,4.15,15.135
1,1,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,1,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,4,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,4,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,4,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,9,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,9,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,11,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,11,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,12,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,12,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,13,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,13,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,21,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,21,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
6,21,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,23,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,23,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,24,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,24,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,30,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,30,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,35,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,36,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,37,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,38,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,38,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,45,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,49,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,49,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,51,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,55,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,56,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,62,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,64,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,65,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,65,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,98,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,98,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,100,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,100,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,104,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,104,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,104,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,108,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,108,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,128,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,130,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,130,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,130,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,131,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,131,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,131,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,133,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
3,133,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,134,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,138,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,141,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,141,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
1,143,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,143,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,145,244,93,71,71,29.91,21,5.9,94,74,70,29.89,21,6.3,54.0,197.0,641.0,4.085,14.975
2,71,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,77,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,77,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,79,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
1,84,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,84,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
1,88,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,88,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,88,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
1,89,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,89,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,89,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,92,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,92,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
1,93,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,93,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,111,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
1,112,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,112,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,112,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,113,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,113,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
1,120,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,120,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,134,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,134,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,135,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
1,147,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,147,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,147,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
1,148,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
2,148,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
3,148,245,92,76,69,29.89,22,7.4,94,79,69,29.87,20,6.6,67.0,189.0,642.0,4.085,14.795
1,1,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,1,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,1,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,4,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,4,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,4,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,9,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,11,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,12,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,13,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,18,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,18,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,21,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,21,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,22,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,23,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,23,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,23,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,24,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,24,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,25,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,25,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,27,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,27,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,30,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,30,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,32,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,35,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,35,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,35,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,36,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,36,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,37,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,37,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,37,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,41,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,41,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,44,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,44,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,45,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,46,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,46,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
6,46,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,47,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,47,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,47,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,49,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,49,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,55,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,56,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,61,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,62,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,63,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,64,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,64,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,65,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,65,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,70,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,71,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,71,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,77,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
6,77,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
1,79,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
2,79,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
3,79,255,86,64,59,29.91,23,10.9,86,64,59,29.9,23,9.3,19.0,184.0,672.0,1.835,15.455
